district,Avg price,rainfall,month,year
13,1475,192.7,11,2
13,1486,192.7,11,2
13,1660,192.7,11,2
13,1780,192.7,11,2
13,1470,192.7,11,2
13,1460,192.7,11,2
13,1850,192.7,11,2
13,1500,4.9,12,2
13,1500,116.9,8,2
13,1550,119.1,9,2
13,1600,0.0,1,2
13,1500,0.0,1,2
13,1690,0.0,1,2
13,1720,0.0,1,2
13,1600,0.0,1,2
13,1300,0.0,1,2
13,1650,0.0,1,2
13,1500,0.0,1,2
13,1750,0.0,1,2
13,1500,0.0,1,2
13,1500,0.0,2,2
13,1500,0.0,2,2
13,1500,0.0,2,2
13,1580,0.0,2,2
13,1500,0.0,2,2
13,1700,0.0,2,2
13,1500,0.0,2,2
13,1600,13.6,3,2
13,1650,13.6,3,2
13,1300,13.6,3,2
13,1600,13.6,3,2
13,1600,13.6,3,2
13,1600,13.6,3,2
13,1600,47.0,4,2
13,1600,47.0,4,2
13,1600,47.0,4,2
13,1400,47.0,4,2
13,1400,47.0,4,2
13,1400,172.3,5,2
13,1600,172.3,5,2
13,1500,172.3,5,2
13,1500,172.3,5,2
13,2000,172.3,5,2
13,1400,72.2,6,2
13,1400,72.2,6,2
13,1400,72.2,6,2
13,1550,72.2,6,2
13,1600,72.2,6,2
13,1400,72.2,6,2
13,1400,14.5,7,2
13,1400,14.5,7,2
13,1500,14.5,7,2
13,1400,116.9,8,2
13,1400,116.9,8,2
13,1500,116.9,8,2
13,1560,116.9,8,2
13,1500,116.9,8,2
13,1600,116.9,8,2
13,1500,119.1,9,2
13,1500,119.1,9,2
13,1880,119.1,9,2
13,1670,119.1,9,2
13,1500,119.1,9,2
13,1500,119.1,9,2
13,1500,119.1,9,2
13,1350,97.9,10,2
13,2000,97.9,10,2
13,1500,97.9,10,2
13,1500,97.9,10,2
13,1650,97.9,10,2
13,1500,97.9,10,2
13,1550,97.9,10,2
13,1500,97.9,10,2
13,1500,192.7,11,2
13,1350,192.7,11,2
13,1560,192.7,11,2
13,1250,192.7,11,2
13,1485,192.7,11,2
13,1400,192.7,11,2
13,1400,192.7,11,2
13,1400,4.9,12,2
13,1500,4.9,12,2
13,1700,4.9,12,2
13,1500,4.9,12,2
13,1580,4.9,12,2
13,1600,4.9,12,2
13,2000,72.2,6,2
13,1300,0.0,2,2
13,1300,119.1,9,2
13,1300,119.1,9,2
13,1450,97.9,10,2
13,1400,47.0,4,2
13,1300,72.2,6,2
13,1300,97.9,10,2
13,1300,97.9,10,2
13,1300,192.7,11,2
13,1300,97.9,10,2
13,1300,97.9,10,2
14,1310,132.8,11,2
14,1500,2.4,1,2
14,1200,2.4,1,2
14,1200,2.4,1,2
14,1458,0.1,2,2
14,1500,0.1,2,2
14,1300,0.1,2,2
14,1400,30.6,7,2
14,1550,9.0,12,2
14,1818,9.0,12,2
14,1500,0.1,2,2
14,2000,99.1,4,2
14,2000,182.4,6,2
14,1520,182.4,6,2
14,1300,30.6,7,2
14,1800,30.6,7,2
14,1300,93.9,10,2
14,1600,9.0,12,2
14,1383,9.0,12,2
14,1358,2.4,1,2
14,1394,2.4,1,2
14,1425,2.4,1,2
14,1502,2.4,1,2
14,1497,2.4,1,2
14,1516,2.4,1,2
14,1529,2.4,1,2
14,1492,2.4,1,2
14,1514,2.4,1,2
14,1546,2.4,1,2
14,1612,2.4,1,2
14,1561,2.4,1,2
14,1557,2.4,1,2
14,1545,2.4,1,2
14,1560,2.4,1,2
14,1572,2.4,1,2
14,1625,2.4,1,2
14,1559,2.4,1,2
14,1570,2.4,1,2
14,1570,2.4,1,2
14,1571,2.4,1,2
14,1571,2.4,1,2
14,1587,2.4,1,2
14,1540,2.4,1,2
14,1546,2.4,1,2
14,1480,0.1,2,2
14,1552,0.1,2,2
14,1546,0.1,2,2
14,1561,0.1,2,2
14,1555,0.1,2,2
14,1568,0.1,2,2
14,1503,0.1,2,2
14,1538,0.1,2,2
14,1526,0.1,2,2
14,1549,0.1,2,2
14,1382,0.1,2,2
14,1503,0.1,2,2
14,1491,0.1,2,2
14,1559,0.1,2,2
14,1544,0.1,2,2
14,1568,0.1,2,2
14,1567,0.1,2,2
14,1568,0.1,2,2
14,1571,0.1,2,2
14,1575,0.1,2,2
14,1586,32.9,3,2
14,1605,32.9,3,2
14,1818,32.9,3,2
14,1679,32.9,3,2
14,1577,32.9,3,2
14,1635,32.9,3,2
14,1581,32.9,3,2
14,1602,32.9,3,2
14,1619,32.9,3,2
14,1637,32.9,3,2
14,1676,32.9,3,2
14,1639,32.9,3,2
14,1588,32.9,3,2
14,1620,32.9,3,2
14,1567,32.9,3,2
14,1573,32.9,3,2
14,1571,32.9,3,2
14,1560,32.9,3,2
14,1542,32.9,3,2
14,1553,32.9,3,2
14,1537,99.1,4,2
14,1496,99.1,4,2
14,1672,99.1,4,2
14,1492,99.1,4,2
14,1490,99.1,4,2
14,1494,99.1,4,2
14,1490,99.1,4,2
14,1480,99.1,4,2
14,1436,99.1,4,2
14,1459,99.1,4,2
14,1438,99.1,4,2
14,1412,99.1,4,2
14,1562,99.1,4,2
14,1427,99.1,4,2
14,1456,99.1,4,2
14,1445,99.1,4,2
14,1580,99.1,4,2
14,1480,167.6,5,2
14,1576,167.6,5,2
14,1423,167.6,5,2
14,1367,167.6,5,2
14,1278,167.6,5,2
14,1481,167.6,5,2
14,1486,167.6,5,2
14,1378,167.6,5,2
14,1369,167.6,5,2
14,1474,167.6,5,2
14,1397,167.6,5,2
14,1600,167.6,5,2
14,1367,167.6,5,2
14,1297,167.6,5,2
14,1553,167.6,5,2
14,1338,182.4,6,2
14,1320,182.4,6,2
14,1360,182.4,6,2
14,1260,182.4,6,2
14,1175,182.4,6,2
14,1431,182.4,6,2
14,1415,182.4,6,2
14,1299,182.4,6,2
14,1315,182.4,6,2
14,1319,182.4,6,2
14,1315,182.4,6,2
14,1295,182.4,6,2
14,1288,182.4,6,2
14,1318,182.4,6,2
14,1346,182.4,6,2
14,1291,182.4,6,2
14,1361,182.4,6,2
14,1329,182.4,6,2
14,1201,30.6,7,2
14,1207,30.6,7,2
14,1403,30.6,7,2
14,1313,30.6,7,2
14,1322,30.6,7,2
14,1254,30.6,7,2
14,1402,30.6,7,2
14,1446,30.6,7,2
14,1389,30.6,7,2
14,1500,30.6,7,2
14,1296,30.6,7,2
14,1261,30.6,7,2
14,1168,30.6,7,2
14,1252,30.6,7,2
14,1262,30.6,7,2
14,1279,30.6,7,2
14,1199,30.6,7,2
14,1266,30.6,7,2
14,1264,113.8,8,2
14,1306,113.8,8,2
14,1921,113.8,8,2
14,1255,113.8,8,2
14,1280,113.8,8,2
14,1254,113.8,8,2
14,1169,113.8,8,2
14,1314,113.8,8,2
14,1351,113.8,8,2
14,1500,113.8,8,2
14,1537,113.8,8,2
14,1420,113.8,8,2
14,1402,113.8,8,2
14,1683,113.8,8,2
14,1499,113.8,8,2
14,1499,113.8,8,2
14,1413,113.8,8,2
14,1352,113.8,8,2
14,1478,113.8,8,2
14,1542,116.6,9,2
14,1578,116.6,9,2
14,1492,116.6,9,2
14,1462,116.6,9,2
14,1553,116.6,9,2
14,1527,116.6,9,2
14,1353,116.6,9,2
14,1571,116.6,9,2
14,1500,116.6,9,2
14,1462,116.6,9,2
14,1415,116.6,9,2
14,1503,116.6,9,2
14,1465,116.6,9,2
14,1495,116.6,9,2
14,1551,116.6,9,2
14,1482,93.9,10,2
14,1380,93.9,10,2
14,1397,93.9,10,2
14,1313,93.9,10,2
14,1500,93.9,10,2
14,1444,93.9,10,2
14,1427,93.9,10,2
14,1510,93.9,10,2
14,1332,93.9,10,2
14,1415,93.9,10,2
14,1299,93.9,10,2
14,1356,93.9,10,2
14,1384,132.8,11,2
14,1336,132.8,11,2
14,1600,132.8,11,2
14,1400,132.8,11,2
14,1480,132.8,11,2
14,1375,132.8,11,2
14,1382,132.8,11,2
14,1490,132.8,11,2
14,1515,132.8,11,2
14,1603,9.0,12,2
14,1611,9.0,12,2
14,1585,9.0,12,2
14,1562,9.0,12,2
14,1613,9.0,12,2
14,1595,9.0,12,2
14,1578,9.0,12,2
14,1550,9.0,12,2
14,1600,9.0,12,2
14,1613,9.0,12,2
14,1614,9.0,12,2
14,1661,9.0,12,2
14,1668,9.0,12,2
14,1700,9.0,12,2
14,1698,9.0,12,2
14,1646,9.0,12,2
14,1531,32.9,3,2
14,1393,167.6,5,2
14,1252,182.4,6,2
14,1364,30.6,7,2
14,1296,30.6,7,2
14,1598,113.8,8,2
14,1782,93.9,10,2
14,1310,93.9,10,2
14,1500,2.4,1,2
14,1500,2.4,1,2
14,1500,2.4,1,2
14,1558,2.4,1,2
14,1200,0.1,2,2
14,1300,0.1,2,2
14,1510,0.1,2,2
14,1050,99.1,4,2
14,1400,99.1,4,2
14,1500,167.6,5,2
14,2000,182.4,6,2
14,1500,30.6,7,2
14,1400,30.6,7,2
14,1304,113.8,8,2
14,1464,116.6,9,2
14,1450,116.6,9,2
14,1400,93.9,10,2
14,1400,93.9,10,2
14,1400,132.8,11,2
14,1450,132.8,11,2
14,1500,9.0,12,2
14,1373,9.0,12,2
14,1650,9.0,12,2
14,1650,9.0,12,2
14,1400,9.0,12,2
15,2000,0.0,1,2
15,1900,0.0,1,2
15,1360,129.7,5,2
15,1300,568.0,6,2
15,1800,0.4,12,2
15,1950,0.4,12,2
15,1950,0.0,1,2
15,1950,0.0,1,2
15,1950,0.0,1,2
15,1950,0.0,1,2
15,1950,0.0,1,2
15,1950,0.0,1,2
15,2050,0.0,2,2
15,2050,0.0,2,2
15,2050,0.0,2,2
15,2050,0.0,2,2
15,2050,0.0,2,2
15,2050,25.6,3,2
15,1950,25.6,3,2
15,1950,25.6,3,2
15,1950,25.6,3,2
15,1950,47.4,4,2
15,1950,47.4,4,2
15,1950,47.4,4,2
15,1950,129.7,5,2
15,1950,129.7,5,2
15,1950,129.7,5,2
15,1950,129.7,5,2
15,1875,568.0,6,2
15,1875,568.0,6,2
15,1875,568.0,6,2
15,1875,294.1,7,2
15,1900,294.1,7,2
15,1950,294.1,7,2
15,1950,294.1,7,2
15,1950,294.1,7,2
15,1950,294.1,7,2
15,1950,241.6,8,2
15,2850,129.0,9,2
15,2100,129.0,9,2
15,1900,129.0,9,2
15,1950,129.0,9,2
15,1950,129.0,9,2
15,1950,89.7,10,2
15,1900,89.7,10,2
15,1850,89.7,10,2
15,1850,89.7,10,2
15,1850,89.7,10,2
15,2100,0.4,12,2
15,2100,0.4,12,2
16,1300,3.0,12,2
16,1150,0.0,2,2
16,1100,11.4,3,2
16,1470,11.4,3,2
16,1500,11.4,3,2
16,1500,0.6,1,2
16,1200,0.6,1,2
16,1600,0.6,1,2
16,1200,0.6,1,2
16,1575,0.6,1,2
16,1500,0.6,1,2
16,1500,0.6,1,2
16,1100,0.6,1,2
16,1400,0.6,1,2
16,1400,0.6,1,2
16,1500,0.6,1,2
16,1200,0.6,1,2
16,1550,0.0,2,2
16,1550,0.0,2,2
16,1500,0.0,2,2
16,1500,0.0,2,2
16,1550,0.0,2,2
16,1500,0.0,2,2
16,1200,0.0,2,2
16,1100,11.4,3,2
16,1400,11.4,3,2
16,1500,11.4,3,2
16,1100,11.4,3,2
16,1300,11.4,3,2
16,1500,11.4,3,2
16,1250,11.4,3,2
16,1500,88.0,4,2
16,1400,88.0,4,2
16,1400,88.0,4,2
16,1500,88.0,4,2
16,1300,88.0,4,2
16,1400,88.0,4,2
16,1500,80.5,5,2
16,1300,80.5,5,2
16,1310,80.5,5,2
16,1330,80.5,5,2
16,1300,80.5,5,2
16,1250,75.5,6,2
16,1400,75.5,6,2
16,1350,75.5,6,2
16,1100,75.5,6,2
16,1400,75.5,6,2
16,1280,75.5,6,2
16,1000,75.5,6,2
16,1225,34.4,7,2
16,1225,34.4,7,2
16,1200,34.4,7,2
16,1400,112.6,8,2
16,1440,112.6,8,2
16,2000,112.6,8,2
16,1500,112.6,8,2
16,1400,112.6,8,2
16,1300,218.2,9,2
16,1470,218.2,9,2
16,1350,218.2,9,2
16,1400,218.2,9,2
16,1400,218.2,9,2
16,1400,218.2,9,2
16,1300,218.2,9,2
16,1300,136.9,10,2
16,1200,136.9,10,2
16,1300,136.9,10,2
16,1400,136.9,10,2
16,1300,136.9,10,2
16,1550,178.2,11,2
16,1260,178.2,11,2
16,1250,178.2,11,2
16,1250,178.2,11,2
16,1200,178.2,11,2
16,1350,178.2,11,2
16,1300,178.2,11,2
16,1510,178.2,11,2
16,1500,3.0,12,2
16,1500,3.0,12,2
16,1400,3.0,12,2
16,1200,3.0,12,2
16,1500,3.0,12,2
16,1300,3.0,12,2
16,1323,0.6,1,2
16,1350,0.6,1,2
16,1200,0.0,2,2
16,1300,0.0,2,2
16,1475,0.0,2,2
16,1500,0.0,2,2
16,1450,0.0,2,2
16,1300,0.0,2,2
16,1300,0.0,2,2
16,1480,0.0,2,2
16,1550,11.4,3,2
16,1300,11.4,3,2
16,1000,11.4,3,2
16,1000,11.4,3,2
16,1300,11.4,3,2
16,1300,11.4,3,2
16,1300,11.4,3,2
16,1300,11.4,3,2
16,1600,11.4,3,2
16,1500,11.4,3,2
16,1400,11.4,3,2
16,1325,11.4,3,2
16,1400,88.0,4,2
16,1300,88.0,4,2
16,1328,88.0,4,2
16,1300,88.0,4,2
16,1300,80.5,5,2
16,1200,80.5,5,2
16,1300,80.5,5,2
16,1250,80.5,5,2
16,1345,80.5,5,2
16,1350,80.5,5,2
16,1300,75.5,6,2
16,1350,75.5,6,2
16,1540,34.4,7,2
16,1241,112.6,8,2
16,1250,112.6,8,2
16,1250,218.2,9,2
16,1475,218.2,9,2
16,1400,218.2,9,2
16,1250,218.2,9,2
16,1280,218.2,9,2
16,1336,136.9,10,2
16,1550,136.9,10,2
16,1500,3.0,12,2
16,1450,11.4,3,2
16,1400,11.4,3,2
16,1400,88.0,4,2
16,1295,80.5,5,2
16,1300,80.5,5,2
16,1250,80.5,5,2
16,1250,80.5,5,2
16,1300,75.5,6,2
16,1350,75.5,6,2
16,1360,75.5,6,2
16,1400,75.5,6,2
16,1300,75.5,6,2
16,1320,34.4,7,2
16,1150,34.4,7,2
16,1400,112.6,8,2
16,1400,112.6,8,2
16,1300,112.6,8,2
16,1500,112.6,8,2
16,1000,112.6,8,2
16,1375,112.6,8,2
16,1400,218.2,9,2
16,1300,136.9,10,2
16,1300,178.2,11,2
16,1300,178.2,11,2
16,1421,178.2,11,2
16,1200,3.0,12,2
16,1600,3.0,12,2
16,1600,0.6,1,2
16,1470,0.6,1,2
16,1600,0.6,1,2
16,1600,0.6,1,2
16,1540,0.6,1,2
16,1300,0.6,1,2
16,1840,0.6,1,2
16,1580,0.0,2,2
16,1600,0.0,2,2
16,1580,0.0,2,2
16,1600,0.0,2,2
16,1600,11.4,3,2
16,1600,11.4,3,2
16,1600,11.4,3,2
16,1488,88.0,4,2
16,1470,88.0,4,2
16,1650,88.0,4,2
16,1420,88.0,4,2
16,1350,80.5,5,2
16,1600,112.6,8,2
16,1560,218.2,9,2
16,1565,136.9,10,2
16,1460,178.2,11,2
16,1540,178.2,11,2
16,1650,178.2,11,2
16,1650,3.0,12,2
16,1700,3.0,12,2
16,1500,3.0,12,2
16,1600,0.0,2,2
16,1600,11.4,3,2
16,1800,80.5,5,2
16,2000,34.4,7,2
16,2000,0.6,1,2
16,2000,0.6,1,2
16,1950,0.6,1,2
16,1950,0.6,1,2
16,1971,0.6,1,2
16,2000,0.0,2,2
16,2000,0.0,2,2
16,2051,0.0,2,2
16,1900,11.4,3,2
16,2200,11.4,3,2
16,2000,11.4,3,2
16,2000,11.4,3,2
16,2000,11.4,3,2
16,2000,88.0,4,2
16,2000,88.0,4,2
16,2000,88.0,4,2
16,2000,80.5,5,2
16,2000,80.5,5,2
16,2000,80.5,5,2
16,2000,75.5,6,2
16,2000,75.5,6,2
16,2000,34.4,7,2
16,2000,34.4,7,2
16,2000,34.4,7,2
16,2000,34.4,7,2
16,2000,34.4,7,2
16,2000,34.4,7,2
16,2000,112.6,8,2
16,2000,112.6,8,2
16,2000,112.6,8,2
16,2000,112.6,8,2
16,2000,218.2,9,2
16,1660,136.9,10,2
16,1978,136.9,10,2
16,1800,136.9,10,2
16,2000,136.9,10,2
16,2000,3.0,12,2
16,1800,3.0,12,2
16,1639,3.0,12,2
16,2000,3.0,12,2
16,1720,3.0,12,2
16,1740,0.6,1,2
16,1580,0.6,1,2
16,1700,0.6,1,2
16,1500,0.6,1,2
16,1480,0.6,1,2
16,1400,0.6,1,2
16,1450,0.6,1,2
16,1300,0.6,1,2
16,1300,0.6,1,2
16,1350,0.6,1,2
16,1450,0.6,1,2
16,1550,0.6,1,2
16,1550,0.6,1,2
16,1700,0.6,1,2
16,1700,0.6,1,2
16,1700,0.6,1,2
16,1670,0.6,1,2
16,1700,0.6,1,2
16,1730,0.0,2,2
16,1670,0.0,2,2
16,1650,0.0,2,2
16,1650,0.0,2,2
16,1600,0.0,2,2
16,1680,0.0,2,2
16,1670,0.0,2,2
16,1700,0.0,2,2
16,1650,11.4,3,2
16,1650,11.4,3,2
16,1710,11.4,3,2
16,1600,11.4,3,2
16,1620,11.4,3,2
16,1680,11.4,3,2
16,1600,11.4,3,2
16,1720,11.4,3,2
16,1720,11.4,3,2
16,1600,11.4,3,2
16,1650,11.4,3,2
16,1550,11.4,3,2
16,1600,11.4,3,2
16,1640,88.0,4,2
16,1690,88.0,4,2
16,1630,88.0,4,2
16,1500,88.0,4,2
16,1650,88.0,4,2
16,1640,80.5,5,2
16,1600,80.5,5,2
16,1650,80.5,5,2
16,1650,80.5,5,2
16,1650,80.5,5,2
16,1660,80.5,5,2
16,1550,80.5,5,2
16,1680,75.5,6,2
16,1650,75.5,6,2
16,1600,75.5,6,2
16,1680,75.5,6,2
16,1620,75.5,6,2
16,1630,75.5,6,2
16,1620,75.5,6,2
16,1650,75.5,6,2
16,1580,75.5,6,2
16,1430,75.5,6,2
16,1450,75.5,6,2
16,1450,75.5,6,2
16,1500,34.4,7,2
16,1500,34.4,7,2
16,1500,34.4,7,2
16,1500,34.4,7,2
16,1540,34.4,7,2
16,1520,34.4,7,2
16,1500,34.4,7,2
16,1500,112.6,8,2
16,1500,112.6,8,2
16,1500,112.6,8,2
16,1500,112.6,8,2
16,1550,112.6,8,2
16,1450,112.6,8,2
16,1500,112.6,8,2
16,1500,112.6,8,2
16,1500,112.6,8,2
16,1500,112.6,8,2
16,1580,218.2,9,2
16,1500,218.2,9,2
16,1550,218.2,9,2
16,1500,218.2,9,2
16,1580,218.2,9,2
16,1600,218.2,9,2
16,1500,218.2,9,2
16,1500,218.2,9,2
16,1600,218.2,9,2
16,1600,136.9,10,2
16,1550,136.9,10,2
16,1650,136.9,10,2
16,1610,136.9,10,2
16,1600,136.9,10,2
16,1600,178.2,11,2
16,1600,178.2,11,2
16,1600,178.2,11,2
16,1600,178.2,11,2
16,1450,178.2,11,2
16,1600,178.2,11,2
16,1550,178.2,11,2
16,1550,178.2,11,2
16,1550,178.2,11,2
16,1600,3.0,12,2
16,1500,3.0,12,2
16,1580,3.0,12,2
16,1530,3.0,12,2
16,1600,3.0,12,2
16,1550,3.0,12,2
16,1450,3.0,12,2
16,1600,3.0,12,2
16,1600,3.0,12,2
1,2000,4.9,1,3
1,2000,4.9,1,3
1,2000,4.9,1,3
1,2000,4.9,1,3
1,2000,4.9,1,3
1,2000,4.9,1,3
1,2000,4.9,1,3
1,2000,4.9,1,3
1,2000,4.9,1,3
1,2000,4.9,1,3
1,2000,4.9,1,3
1,2000,4.9,1,3
1,2000,4.9,1,3
1,2000,4.9,1,3
1,2000,4.9,1,3
1,2000,4.9,1,3
1,2000,4.9,1,3
1,2000,4.9,1,3
1,1950,4.9,1,3
1,1950,0.0,2,3
1,1950,0.0,2,3
1,1950,0.0,2,3
1,1950,0.0,2,3
1,1975,0.0,2,3
1,1975,0.0,2,3
1,1975,0.0,2,3
1,1975,0.0,2,3
1,1975,0.0,2,3
1,1975,0.0,2,3
1,1975,0.0,2,3
1,1950,0.0,2,3
1,1950,0.0,2,3
1,1950,0.0,2,3
1,1950,0.0,2,3
1,1950,0.0,2,3
1,1950,0.0,2,3
1,1950,18.2,3,3
1,1950,18.2,3,3
1,1950,18.2,3,3
1,1950,18.2,3,3
1,1950,18.2,3,3
1,2000,18.2,3,3
1,2000,18.2,3,3
1,2025,18.2,3,3
1,2025,18.2,3,3
1,2025,18.2,3,3
1,2025,18.2,3,3
1,2025,18.2,3,3
1,2025,18.2,3,3
1,2025,18.2,3,3
1,2025,18.2,3,3
1,2000,18.2,3,3
1,2000,18.2,3,3
1,2000,18.2,3,3
1,2000,18.2,3,3
1,2000,18.2,3,3
1,2000,18.2,3,3
1,2000,18.2,3,3
1,2000,18.2,3,3
1,2000,18.2,3,3
1,2000,6.2,4,3
1,2000,6.2,4,3
1,2000,6.2,4,3
1,2000,6.2,4,3
1,2000,6.2,4,3
1,2000,6.2,4,3
1,2000,6.2,4,3
1,2000,6.2,4,3
1,2000,6.2,4,3
1,2000,6.2,4,3
1,2000,6.2,4,3
1,2150,6.2,4,3
1,2150,6.2,4,3
1,2150,6.2,4,3
1,2150,6.2,4,3
1,2150,6.2,4,3
1,2150,6.2,4,3
1,2150,6.2,4,3
1,2150,6.2,4,3
1,2150,132.3,5,3
1,2150,132.3,5,3
1,2150,132.3,5,3
1,2150,132.3,5,3
1,2150,132.3,5,3
1,2150,132.3,5,3
1,2150,132.3,5,3
1,2150,132.3,5,3
1,2150,132.3,5,3
1,2150,132.3,5,3
1,2150,132.3,5,3
1,2150,132.3,5,3
1,2150,132.3,5,3
1,2150,132.3,5,3
1,2150,132.3,5,3
1,2150,132.3,5,3
1,2125,132.3,5,3
1,2125,132.3,5,3
1,2125,132.3,5,3
1,2125,132.3,5,3
1,2125,132.3,5,3
1,2150,132.3,5,3
1,2125,132.3,5,3
1,2125,164.0,6,3
1,2150,164.0,6,3
1,2150,164.0,6,3
1,2150,164.0,6,3
1,2150,164.0,6,3
1,2150,164.0,6,3
1,2150,164.0,6,3
1,2150,164.0,6,3
1,2150,164.0,6,3
1,2150,164.0,6,3
1,2150,164.0,6,3
1,2150,164.0,6,3
1,2150,164.0,6,3
1,2100,164.0,6,3
1,2100,164.0,6,3
1,2100,164.0,6,3
1,2100,164.0,6,3
1,2050,164.0,6,3
1,2050,164.0,6,3
1,2050,164.0,6,3
1,2000,164.0,6,3
1,2000,164.0,6,3
1,2000,164.0,6,3
1,2000,164.0,6,3
1,2000,187.9,7,3
1,2000,187.9,7,3
1,2050,187.9,7,3
1,2050,187.9,7,3
1,2050,187.9,7,3
1,2050,187.9,7,3
1,2050,187.9,7,3
1,2050,187.9,7,3
1,2050,187.9,7,3
1,2050,187.9,7,3
1,2050,187.9,7,3
1,2050,187.9,7,3
1,2050,187.9,7,3
1,2050,187.9,7,3
1,2050,187.9,7,3
1,2050,187.9,7,3
1,2050,187.9,7,3
1,2050,187.9,7,3
1,2075,187.9,7,3
1,2075,187.9,7,3
1,2075,187.9,7,3
1,2075,187.9,7,3
1,2075,187.9,7,3
1,2100,187.9,7,3
1,2100,45.1,8,3
1,2100,45.1,8,3
1,2100,45.1,8,3
1,2100,45.1,8,3
1,2100,45.1,8,3
1,2100,45.1,8,3
1,2100,45.1,8,3
1,2100,45.1,8,3
1,2100,45.1,8,3
1,2100,45.1,8,3
1,2100,45.1,8,3
1,2100,45.1,8,3
1,2100,45.1,8,3
1,2100,45.1,8,3
1,2100,45.1,8,3
1,2000,45.1,8,3
1,2000,45.1,8,3
1,2000,45.1,8,3
1,2000,45.1,8,3
1,2000,45.1,8,3
1,2000,45.1,8,3
1,2000,45.1,8,3
1,2000,45.1,8,3
1,2000,48.1,9,3
1,2000,48.1,9,3
1,2000,48.1,9,3
1,2000,48.1,9,3
1,2000,48.1,9,3
1,2000,48.1,9,3
1,2050,48.1,9,3
1,2050,48.1,9,3
1,2050,48.1,9,3
1,2050,48.1,9,3
1,2050,48.1,9,3
1,2050,48.1,9,3
1,2050,48.1,9,3
1,2150,48.1,9,3
1,2150,48.1,9,3
1,2150,48.1,9,3
1,2150,48.1,9,3
1,2150,48.1,9,3
1,2150,48.1,9,3
1,2150,31.7,10,3
1,2150,31.7,10,3
1,2150,31.7,10,3
1,2150,31.7,10,3
1,2150,31.7,10,3
1,2150,31.7,10,3
1,2150,31.7,10,3
1,2150,31.7,10,3
1,2150,31.7,10,3
1,2150,31.7,10,3
1,2150,31.7,10,3
1,2350,31.7,10,3
1,2350,31.7,10,3
1,2350,31.7,10,3
1,2350,31.7,10,3
1,2350,31.7,10,3
1,2350,31.7,10,3
1,2350,31.7,10,3
1,2350,2.9,11,3
1,2350,2.9,11,3
1,2350,2.9,11,3
1,2350,2.9,11,3
1,2600,2.9,11,3
1,2600,2.9,11,3
1,2600,2.9,11,3
1,2600,2.9,11,3
1,2600,2.9,11,3
1,2600,2.9,11,3
1,2600,2.9,11,3
1,2600,2.9,11,3
1,3000,2.9,11,3
1,3000,2.9,11,3
1,3000,2.9,11,3
1,3000,2.9,11,3
1,3000,2.9,11,3
1,2800,2.9,11,3
1,2800,2.9,11,3
1,2800,2.9,11,3
1,2800,2.9,11,3
1,2800,2.9,11,3
1,2800,2.9,11,3
1,2800,73.3,12,3
1,2800,73.3,12,3
1,2800,73.3,12,3
1,2800,73.3,12,3
1,2800,73.3,12,3
1,2700,73.3,12,3
1,2800,73.3,12,3
1,2800,73.3,12,3
1,2800,73.3,12,3
1,2800,73.3,12,3
1,3100,73.3,12,3
1,3100,73.3,12,3
1,3100,73.3,12,3
1,3100,73.3,12,3
1,3300,73.3,12,3
1,3300,73.3,12,3
1,3300,73.3,12,3
1,3300,73.3,12,3
1,3300,73.3,12,3
1,3300,73.3,12,3
1,3450,73.3,12,3
1,3450,73.3,12,3
1,3450,73.3,12,3
1,3600,73.3,12,3
1,2350,73.3,12,3
1,1450,31.7,10,3
1,1450,4.9,1,3
1,1450,4.9,1,3
1,1450,4.9,1,3
1,1500,4.9,1,3
1,1500,0.0,2,3
1,1600,0.0,2,3
1,1400,18.2,3,3
1,1500,18.2,3,3
1,1600,164.0,6,3
1,1600,187.9,7,3
1,1700,187.9,7,3
1,1600,187.9,7,3
1,1600,45.1,8,3
1,1600,45.1,8,3
1,1600,45.1,8,3
1,1600,48.1,9,3
1,1700,48.1,9,3
1,1700,48.1,9,3
1,1550,31.7,10,3
1,1620,0.0,2,3
1,1620,0.0,2,3
1,1650,0.0,2,3
1,1500,0.0,2,3
1,1650,18.2,3,3
1,1650,18.2,3,3
1,1650,18.2,3,3
1,1580,18.2,3,3
1,1650,18.2,3,3
1,1650,18.2,3,3
1,1630,18.2,3,3
1,2100,6.2,4,3
1,2100,6.2,4,3
1,2100,6.2,4,3
1,1620,6.2,4,3
1,1900,6.2,4,3
1,2100,6.2,4,3
1,1625,6.2,4,3
1,2100,6.2,4,3
1,2100,6.2,4,3
1,2100,6.2,4,3
1,2100,6.2,4,3
1,2100,6.2,4,3
1,1650,132.3,5,3
1,2100,132.3,5,3
1,1650,132.3,5,3
1,2100,132.3,5,3
1,1650,132.3,5,3
1,2100,132.3,5,3
1,2100,132.3,5,3
1,2100,132.3,5,3
1,1200,132.3,5,3
1,1625,164.0,6,3
1,2400,164.0,6,3
1,1550,2.9,11,3
1,1300,18.2,3,3
1,1400,187.9,7,3
1,1500,4.9,1,3
1,1600,4.9,1,3
1,1900,4.9,1,3
1,4900,0.0,2,3
1,1900,0.0,2,3
1,1800,18.2,3,3
1,1900,18.2,3,3
1,1700,18.2,3,3
1,2050,18.2,3,3
1,1900,18.2,3,3
1,1900,6.2,4,3
1,1900,6.2,4,3
1,2000,132.3,5,3
1,1800,132.3,5,3
1,1800,132.3,5,3
1,1900,132.3,5,3
